date,actual,forecast
2027-01-01,2,0.9928602780626967
2027-01-02,2,0.8835913466441351
2027-01-03,1,0.8956169051614438
2027-01-04,2,0.8942934360309618
2027-01-05,1,0.8944390900175785
2027-01-06,0,0.894423060113043
2027-01-07,3,0.8944248242792384
2027-01-08,1,0.8944246301244724
2027-01-09,0,0.8944246514921153
2027-01-10,2,0.8944246491405059
2027-01-11,2,0.8944246493993115
2027-01-12,0,0.8944246493708288
2027-01-13,1,0.8944246493739635
2027-01-14,0,0.8944246493736185
2027-01-15,2,0.8944246493736565
2027-01-16,3,0.8944246493736523
2027-01-17,2,0.8944246493736527
2027-01-18,0,0.8944246493736527
2027-01-19,2,0.8944246493736527
2027-01-20,1,0.8944246493736527
2027-01-21,0,0.8944246493736527
2027-01-22,1,0.8944246493736527
2027-01-23,3,0.8944246493736527
2027-01-24,0,0.8944246493736527
2027-01-25,1,0.8944246493736527
2027-01-26,1,0.8944246493736527
2027-01-27,1,0.8944246493736527
2027-01-28,1,0.8944246493736527
2027-01-29,0,0.8944246493736527
2027-01-30,3,0.8944246493736527
2027-01-31,1,0.8944246493736527
2027-02-01,1,0.8944246493736527
2027-02-02,1,0.8944246493736527
2027-02-03,1,0.8944246493736527
2027-02-04,2,0.8944246493736527
2027-02-05,0,0.8944246493736527
2027-02-06,1,0.8944246493736527
2027-02-07,2,0.8944246493736527
2027-02-08,2,0.8944246493736527
2027-02-09,1,0.8944246493736527
2027-02-10,2,0.8944246493736527
2027-02-11,2,0.8944246493736527
2027-02-12,3,0.8944246493736527
2027-02-13,1,0.8944246493736527
2027-02-14,2,0.8944246493736527
2027-02-15,0,0.8944246493736527
2027-02-16,1,0.8944246493736527
2027-02-17,2,0.8944246493736527
2027-02-18,1,0.8944246493736527
2027-02-19,0,0.8944246493736527
2027-02-20,2,0.8944246493736527
2027-02-21,2,0.8944246493736527
2027-02-22,0,0.8944246493736527
2027-02-23,0,0.8944246493736527
2027-02-24,2,0.8944246493736527
2027-02-25,0,0.8944246493736527
2027-02-26,1,0.8944246493736527
2027-02-27,1,0.8944246493736527
2027-02-28,1,0.8944246493736527
2027-03-01,0,0.8944246493736527
2027-03-02,2,0.8944246493736527
2027-03-03,1,0.8944246493736527
2027-03-04,0,0.8944246493736527
2027-03-05,2,0.8944246493736527
2027-03-06,0,0.8944246493736527
2027-03-07,1,0.8944246493736527
2027-03-08,1,0.8944246493736527
2027-03-09,0,0.8944246493736527
2027-03-10,2,0.8944246493736527
2027-03-11,0,0.8944246493736527
2027-03-12,0,0.8944246493736527
2027-03-13,0,0.8944246493736527
2027-03-14,1,0.8944246493736527
2027-03-15,0,0.8944246493736527
2027-03-16,1,0.8944246493736527
2027-03-17,1,0.8944246493736527
2027-03-18,0,0.8944246493736527
2027-03-19,2,0.8944246493736527
2027-03-20,2,0.8944246493736527
2027-03-21,0,0.8944246493736527
2027-03-22,1,0.8944246493736527
2027-03-23,0,0.8944246493736527
2027-03-24,1,0.8944246493736527
2027-03-25,1,0.8944246493736527
2027-03-26,0,0.8944246493736527
2027-03-27,0,0.8944246493736527
2027-03-28,0,0.8944246493736527
2027-03-29,1,0.8944246493736527
2027-03-30,2,0.8944246493736527
2027-03-31,0,0.8944246493736527
2027-04-01,0,0.8944246493736527
2027-04-02,1,0.8944246493736527
2027-04-03,0,0.8944246493736527
2027-04-04,1,0.8944246493736527
2027-04-05,0,0.8944246493736527
2027-04-06,0,0.8944246493736527
2027-04-07,0,0.8944246493736527
2027-04-08,0,0.8944246493736527
2027-04-09,0,0.8944246493736527
2027-04-10,2,0.8944246493736527
2027-04-11,1,0.8944246493736527
2027-04-12,0,0.8944246493736527
2027-04-13,0,0.8944246493736527
2027-04-14,0,0.8944246493736527
2027-04-15,0,0.8944246493736527
2027-04-16,1,0.8944246493736527
2027-04-17,1,0.8944246493736527
2027-04-18,2,0.8944246493736527
2027-04-19,0,0.8944246493736527
2027-04-20,0,0.8944246493736527
2027-04-21,1,0.8944246493736527
2027-04-22,0,0.8944246493736527
2027-04-23,0,0.8944246493736527
2027-04-24,0,0.8944246493736527
2027-04-25,0,0.8944246493736527
2027-04-26,2,0.8944246493736527
2027-04-27,0,0.8944246493736527
2027-04-28,1,0.8944246493736527
2027-04-29,1,0.8944246493736527
2027-04-30,1,0.8944246493736527
2027-05-01,0,0.8944246493736527
2027-05-02,0,0.8944246493736527
2027-05-03,1,0.8944246493736527
2027-05-04,0,0.8944246493736527
2027-05-05,2,0.8944246493736527
2027-05-06,2,0.8944246493736527
2027-05-07,0,0.8944246493736527
2027-05-08,0,0.8944246493736527
2027-05-09,0,0.8944246493736527
2027-05-10,1,0.8944246493736527
2027-05-11,0,0.8944246493736527
2027-05-12,0,0.8944246493736527
2027-05-13,0,0.8944246493736527
2027-05-14,1,0.8944246493736527
2027-05-15,1,0.8944246493736527
2027-05-16,0,0.8944246493736527
2027-05-17,0,0.8944246493736527
2027-05-18,1,0.8944246493736527
2027-05-19,0,0.8944246493736527
2027-05-20,0,0.8944246493736527
2027-05-21,2,0.8944246493736527
2027-05-22,1,0.8944246493736527
2027-05-23,1,0.8944246493736527
2027-05-24,1,0.8944246493736527
2027-05-25,0,0.8944246493736527
2027-05-26,0,0.8944246493736527
2027-05-27,2,0.8944246493736527
2027-05-28,0,0.8944246493736527
2027-05-29,0,0.8944246493736527
2027-05-30,0,0.8944246493736527
2027-05-31,0,0.8944246493736527
2027-06-01,0,0.8944246493736527
2027-06-02,1,0.8944246493736527
2027-06-03,2,0.8944246493736527
2027-06-04,1,0.8944246493736527
2027-06-05,0,0.8944246493736527
2027-06-06,1,0.8944246493736527
2027-06-07,0,0.8944246493736527
2027-06-08,0,0.8944246493736527
2027-06-09,1,0.8944246493736527
2027-06-10,2,0.8944246493736527
2027-06-11,1,0.8944246493736527
2027-06-12,1,0.8944246493736527
2027-06-13,0,0.8944246493736527
2027-06-14,1,0.8944246493736527
2027-06-15,0,0.8944246493736527
2027-06-16,1,0.8944246493736527
