date,actual,forecast
2027-01-02,1,0.10691230806109522
2027-01-03,1,0.10681581708879478
2027-01-04,1,0.10672109195720633
2027-01-05,2,0.10662813183373285
2027-01-06,0,0.10653693581771745
2027-01-07,0,0.10644750294098973
2027-01-08,0,0.10635983216798059
2027-01-09,1,0.1062739223962019
2027-01-10,1,0.10618977245643157
2027-01-11,1,0.10610738111326909
2027-01-12,2,0.10602674706524975
2027-01-13,0,0.10594786894536878
2027-01-14,0,0.10587074532134272
2027-01-15,1,0.10579537469599681
2027-01-16,2,0.10572175550770446
2027-01-17,1,0.10564988613060855
2027-01-18,0,0.10557976487513401
2027-01-19,0,0.10551138998825477
2027-01-20,1,0.1054447596540232
2027-01-21,0,0.10537987199376025
2027-01-22,1,0.10531672506668358
2027-01-23,1,0.10525531687005854
2027-01-24,1,0.10519564533979531
2027-01-25,1,0.10513770835078509
2027-01-26,0,0.10508150371723424
2027-01-27,0,0.10502702919320059
2027-01-28,2,0.10497428247296672
2027-01-29,0,0.1049232611913885
2027-01-30,2,0.10487396292449205
2027-01-31,0,0.10482638518962484
2027-02-01,1,0.10270846205325901
2027-02-02,1,0.10265099390568111
2027-02-03,0,0.10259514494878996
2027-02-04,0,0.1025409126945861
2027-02-05,2,0.10248829460636733
2027-02-06,0,0.10243728809902675
2027-02-07,0,0.1023878905396371
2027-02-08,2,0.10234009924785398
2027-02-09,1,0.10229391149629416
2027-02-10,1,0.1022493245111803
2027-02-11,0,0.102206335472562
2027-02-12,1,0.10216494151494712
2027-02-13,0,0.10212513972764364
2027-02-14,1,0.10208692715532319
2027-02-15,0,0.10205030079842839
2027-02-16,2,0.10201525761360836
2027-02-17,1,0.1019817945142382
2027-02-18,0,0.10194990837085616
2027-02-19,0,0.10191959601168729
2027-02-20,1,0.1018908542231107
2027-02-21,0,0.1018636797499348
2027-02-22,0,0.10183806929617265
2027-02-23,1,0.1018140195253418
2027-02-24,1,0.10179152706104744
2027-02-25,0,0.10177058848719311
2027-02-26,0,0.10175120034886037
2027-02-27,0,0.10173335915254325
2027-02-28,0,0.1017170613665816
2027-03-01,1,0.10069189111323293
2027-03-02,1,0.10065936935244779
2027-03-03,0,0.10062827985461101
2027-03-04,0,0.10059861952867538
2027-03-05,1,0.10057038525529036
2027-03-06,0,0.10054357388717833
2027-03-07,0,0.10051818224952075
2027-03-08,0,0.10049420714041982
2027-03-09,1,0.10047164533141667
2027-03-10,0,0.10045049356789246
2027-03-11,0,0.10043074856938675
2027-03-12,0,0.10041240703025428
2027-03-13,1,0.10039546561994786
2027-03-14,2,0.10037992098355203
2027-03-15,0,0.10036576974216763
2027-03-16,0,0.1003530084933722
2027-03-17,0,0.10034163381162972
2027-03-18,0,0.1003316422487548
2027-03-19,2,0.1003230303344202
2027-03-20,0,0.10031579457644174
2027-03-21,0,0.10030993146130684
2027-03-22,1,0.10030543745460369
2027-03-23,1,0.10030230900147213
2027-03-24,1,0.1003005425270076
2027-03-25,1,0.10030013443660263
2027-03-26,0,0.10030108111658487
2027-03-27,0,0.1003033789344338
2027-03-28,0,0.10030702423938243
2027-03-29,0,0.10031201336270068
2027-03-30,1,0.10031834261815739
2027-03-31,1,0.1003260083025439
2027-04-01,0,0.09997022348231038
2027-04-02,0,0.09995520230869132
2027-04-03,1,0.09994141968417264
2027-04-04,0,0.09992887275138354
2027-04-05,0,0.09991755864314278
2027-04-06,1,0.09990747448264584
2027-04-07,0,0.09989861738395994
2027-04-08,0,0.09989098445229841
2027-04-09,0,0.09988457278437551
2027-04-10,1,0.09987937946865888
2027-04-11,0,0.09987540158587668
2027-04-12,0,0.0998726362090828
2027-04-13,0,0.09987108040422454
2027-04-14,0,0.09987073123031204
2027-04-15,0,0.0998715857398742
2027-04-16,0,0.09987364097891996
2027-04-17,0,0.09987689398786648
2027-04-18,1,0.09988134180126507
2027-04-19,0,0.09988698144838107
2027-04-20,0,0.09989380995349273
2027-04-21,1,0.09990182433614817
2027-04-22,0,0.09991102161140428
2027-04-23,1,0.09992139879026155
2027-04-24,0,0.09993295287984699
2027-04-25,0,0.099945680883754
2027-04-26,0,0.0999595798022801
2027-04-27,0,0.09997464663277902
2027-04-28,0,0.09999087836980702
2027-04-29,0,0.10000827200565557
2027-04-30,0,0.10002682453032175
2027-05-01,0,0.1000126877237067
2027-05-02,1,0.10000348705752699
2027-05-03,1,0.09999537592457866
2027-05-04,0,0.09998835239359169
2027-05-05,1,0.09998241453434648
2027-05-06,1,0.09997756041815131
2027-05-07,0,0.09997378811776064
2027-05-08,1,0.09997109570756751
2027-05-09,2,0.09996948126410227
2027-05-10,0,0.0999689428656044
2027-05-11,0,0.09996947859275612
2027-05-12,0,0.09997108652843514
2027-05-13,1,0.09997376475805686
2027-05-14,0,0.0999775113697226
2027-05-15,0,0.09998232445429667
2027-05-16,0,0.09998820210552489
2027-05-17,0,0.09999514242024382
2027-05-18,1,0.10000314349853448
2027-05-19,0,0.10001220344367168
2027-05-20,0,0.10002232036264058
2027-05-21,0,0.10003349236567388
2027-05-22,0,0.10004571756687752
2027-05-23,0,0.100058994084221
2027-05-24,0,0.10007332003943545
2027-05-25,0,0.10008869355847644
2027-05-26,1,0.10010511277126502
2027-05-27,0,0.10012257581209708
2027-05-28,1,0.10014108081953077
2027-05-29,0,0.10016062593654629
2027-05-30,1,0.10018120931076546
2027-05-31,1,0.10020282909425704
2027-06-01,0,0.10024448364018801
2027-06-02,0,0.10023516672986849
2027-06-03,0,0.10022685235937356
2027-06-04,0,0.10021953979219314
2027-06-05,1,0.10021322829569104
2027-06-06,0,0.10020791714152755
2027-06-07,0,0.10020360560488295
2027-06-08,0,0.10020029296525029
2027-06-09,0,0.10019797850584011
2027-06-10,1,0.10019666151391945
2027-06-11,0,0.10019634128056906
2027-06-12,0,0.10019701710083909
2027-06-13,0,0.10019868827366818
2027-06-14,0,0.10020135410183406
2027-06-15,0,0.10020501389188635
2027-06-16,1,0.10020966695420738
2027-06-17,0,0.10021531260302699
2027-06-18,0,0.10022195015625532
2027-06-19,0,0.10022957893538875
2027-06-20,0,0.10023819826573266
2027-06-21,1,0.10024780747620449
2027-06-22,1,0.10025840589917046
2027-06-23,0,0.10026999287058053
2027-06-24,2,0.10028256772993527
2027-06-25,0,0.10029612982005615
2027-06-26,0,0.10031067848711217
2027-06-27,0,0.10032621308063988
2027-06-28,0,0.10034273295341598
2027-06-29,0,0.10036023746133946
2027-06-30,0,0.10037872596353789
2027-07-01,0,0.10037159212798097
2027-07-02,1,0.10035798343034907
2027-07-03,0,0.10034535505444703
2027-07-04,1,0.10033370733422264
2027-07-05,1,0.10032304060313069
2027-07-06,1,0.10031335519439699
2027-07-07,0,0.10030465144067996
2027-07-08,1,0.10029692967398168
2027-07-09,1,0.10029019022558247
2027-07-10,0,0.10028443342588134
2027-07-11,0,0.1002796596042887
2027-07-12,1,0.10027586908899722
2027-07-13,0,0.1002730622069179
2027-07-14,1,0.10027123928354847
2027-07-15,0,0.10027040064286236
2027-07-16,0,0.10027054660716869
2027-07-17,0,0.10027167749686577
2027-07-18,1,0.10027379363048519
2027-07-19,1,0.1002768953242672
2027-07-20,0,0.10028098289242954
2027-07-21,1,0.10028605664668644
2027-07-22,0,0.10029211689608816
2027-07-23,1,0.10029916394722466
2027-07-24,0,0.10030719810371447
2027-07-25,1,0.10031621966615617
2027-07-26,0,0.10032622893212267
2027-07-27,0,0.1003372261957835
2027-07-28,0,0.10034921174807232
2027-07-29,0,0.10036218587609666
2027-07-30,0,0.1003761488633359
2027-07-31,2,0.10039110098943727
2027-08-01,0,0.10027915581819635
2027-08-02,0,0.1002623755839174
2027-08-03,0,0.1002466010212198
2027-08-04,0,0.1002318331612829
2027-08-05,1,0.10021807302756283
2027-08-06,1,0.10020532163499324
2027-08-07,0,0.10019357999016715
2027-08-08,0,0.1001828490910322
2027-08-09,0,0.10017312992673069
2027-08-10,1,0.10016442347753543
2027-08-11,0,0.10015673071436743
2027-08-12,0,0.10015005259927814
2027-08-13,0,0.10014439008435702
2027-08-14,0,0.10013974411243448
2027-08-15,2,0.10013611561643282
2027-08-16,0,0.10013350551919029
2027-08-17,0,0.10013191473354344
2027-08-18,0,0.10013134416195377
2027-08-19,0,0.10013179469642725
2027-08-20,1,0.10013326721840637
2027-08-21,0,0.10013576259833717
2027-08-22,0,0.10013928169587391
2027-08-23,1,0.10014382535932498
2027-08-24,1,0.10014939442601731
2027-08-25,0,0.1001559897213872
2027-08-26,0,0.10016361205952756
2027-08-27,2,0.10017226224263737
2027-08-28,1,0.10018194106095435
2027-08-29,0,0.10019264929247637
2027-08-30,0,0.10020438770311055
2027-08-31,0,0.10021715704611617
2027-09-01,1,0.10005703775311509
2027-09-02,1,0.10003928547172786
2027-09-03,0,0.1000225883110554
2027-09-04,0,0.10000694757197137
2027-09-05,1,0.09999236453998031
2027-09-06,0,0.0999788404845974
2027-09-07,0,0.09996637665954644
2027-09-08,0,0.09995497430251701
2027-09-09,0,0.0999446346348809
2027-09-10,1,0.09993535886177685
2027-09-11,0,0.09992714817178441
2027-09-12,0,0.09992000373693552
2027-09-13,0,0.09991392671240745
2027-09-14,1,0.09990891823660308
2027-09-15,0,0.09990497943078486
2027-09-16,0,0.09990211139906266
2027-09-17,1,0.09990031522838738
2027-09-18,0,0.09989959198807422
2027-09-19,1,0.09989994273005406
2027-09-20,1,0.09990136848845124
2027-09-21,0,0.09990387027963954
2027-09-22,0,0.09990744910200347
2027-09-23,0,0.09991210593592956
2027-09-24,0,0.0999178417435537
2027-09-25,0,0.09992465746865725
2027-09-26,1,0.09993255403681256
2027-09-27,0,0.09994153235477271
2027-09-28,0,0.09995159331078918
2027-09-29,0,0.09996273777426429
2027-09-30,0,0.09997496659572239
2027-10-01,0,0.0998919389318853
2027-10-02,0,0.09987504130783209
2027-10-03,0,0.09985925058640785
2027-10-04,0,0.09984456805945077
2027-10-05,1,0.09983099499873388
2027-10-06,0,0.09981853265605184
2027-10-07,0,0.09980718226298907
2027-10-08,0,0.09979694503085612
2027-10-09,0,0.0997878221506604
2027-10-10,0,0.09977981479303988
2027-10-11,0,0.09977292410805977
2027-10-12,0,0.09976715122528323
2027-10-13,1,0.0997624972534894
2027-10-14,0,0.09975896328091258
2027-10-15,0,0.09975655037486861
2027-10-16,1,0.09975525958185327
2027-10-17,1,0.09975509192740292
2027-10-18,0,0.09975604841601737
2027-10-19,0,0.09975813003118575
2027-10-20,1,0.0997613377352059
2027-10-21,0,0.09976567246909931
2027-10-22,0,0.09977113515269337
2027-10-23,0,0.09977772668455387
2027-10-24,0,0.0997854479416852
2027-10-25,1,0.09979429977966592
2027-10-26,0,0.0998042830327292
2027-10-27,0,0.0998153985132979
