date,actual,forecast
2027-01-02,0,0.225111343525382
2027-01-03,0,0.18951495560434106
2027-01-04,0,0.27569122082104636
2027-01-05,1,0.40283798741464844
2027-01-06,0,0.37523362962751927
2027-01-07,0,0.41998119319215255
2027-01-08,0,0.407400169410677
2027-01-09,1,0.3249640482049441
2027-01-10,0,0.5726559514933874
2027-01-11,0,0.24936898895841184
2027-01-12,0,0.36096364267164793
2027-01-13,0,0.4345457325906239
2027-01-14,0,0.24238764828725393
2027-01-15,0,0.27148489117529045
2027-01-16,0,0.20847724275104673
2027-01-17,0,0.42280888275338335
2027-01-18,0,0.2971516170121728
2027-01-19,0,0.42550066332171255
2027-01-20,0,0.3285531571021815
2027-01-21,1,0.34029367120881365
2027-01-22,0,0.18399619034526518
2027-01-23,0,0.32011556370320043
2027-01-24,0,0.4988403672695328
2027-01-25,1,0.36722104192567945
2027-01-26,0,0.3639224666467831
2027-01-27,0,0.3033973794552384
2027-01-28,0,0.4162031591309154
2027-01-29,1,0.4043377342144264
2027-01-30,0,0.33197789605434713
2027-01-31,1,0.3609929584967406
2027-02-01,0,0.3955809257362738
2027-02-02,0,0.29780822866708384
2027-02-03,0,0.4110312273348658
2027-02-04,0,0.21062254728009397
2027-02-05,0,0.21745117043042422
2027-02-06,1,0.34331938032458253
2027-02-07,0,0.32786433001344806
2027-02-08,0,0.3901697397783136
2027-02-09,0,0.35520098311592846
2027-02-10,1,0.3157812469675368
2027-02-11,0,0.22999821359030956
2027-02-12,0,0.4918908059523547
2027-02-13,0,0.36070965847951725
2027-02-14,0,0.2514855471613245
2027-02-15,1,0.24803321037446044
2027-02-16,0,0.3772866881107653
2027-02-17,0,0.2891404698464636
2027-02-18,0,0.29956830929203987
2027-02-19,0,0.38287705864887206
2027-02-20,0,0.3604447975758582
2027-02-21,0,0.33001723515366505
2027-02-22,0,0.39140418414557676
2027-02-23,0,0.2902260836453141
2027-02-24,0,0.31027481464970164
2027-02-25,0,0.24741061643782036
2027-02-26,0,0.24211981094542165
2027-02-27,0,0.37525917772627426
2027-02-28,0,0.20802851781248977
2027-03-01,1,0.26786953519313744
2027-03-02,0,0.3139526684843351
2027-03-03,0,0.3186925208293693
2027-03-04,0,0.3525949028275944
2027-03-05,0,0.10889748533508643
2027-03-06,0,0.17568782132037852
2027-03-07,0,0.11167296445286273
2027-03-08,0,0.3108776194973902
2027-03-09,0,0.39931287364902324
2027-03-10,0,0.24060517964551034
2027-03-11,0,0.23202061994194995
2027-03-12,0,0.34463036873251024
2027-03-13,0,0.12401738672912141
2027-03-14,1,0.5101575972946312
2027-03-15,0,0.2451792830430687
2027-03-16,0,0.3013155699330729
2027-03-17,0,0.19842061018541746
2027-03-18,0,0.19720318223545044
2027-03-19,0,0.24623516682540947
2027-03-20,0,0.2197260192771583
2027-03-21,0,0.1698784569854695
2027-03-22,0,0.2523131579428041
2027-03-23,0,0.21423874663492995
2027-03-24,0,0.16157371727742417
2027-03-25,0,0.18554018817983225
2027-03-26,0,0.2327791362562209
2027-03-27,0,0.14961789068274015
2027-03-28,0,0.10272844757847885
2027-03-29,0,0.2625891050396324
2027-03-30,0,0.2140575122427875
2027-03-31,0,0.16281460269968026
2027-04-01,0,0.20113290486886345
2027-04-02,0,0.17727893163928243
2027-04-03,0,0.1302693519218647
2027-04-04,0,0.14727324466192204
2027-04-05,0,0.1817363367935302
2027-04-06,0,0.1551472714043581
2027-04-07,0,0.17796049045975437
2027-04-08,0,0.12124151353482733
2027-04-09,0,0.10603621382516293
2027-04-10,0,0.19823530117252416
2027-04-11,0,0.14127339352568044
2027-04-12,0,0.131782220775881
2027-04-13,0,0.0935700485020482
2027-04-14,0,0.1047205198497827
2027-04-15,0,0.09251708760889898
2027-04-16,1,0.23815851620464035
2027-04-17,0,0.15711406987647275
2027-04-18,0,0.1356875880727209
2027-04-19,0,0.17667127941917382
2027-04-20,0,0.23088970219068788
2027-04-21,0,0.2557040219109588
2027-04-22,0,0.16047693511486782
