date,actual,forecast
2027-01-02,2,0.7589946841998332
2027-01-03,1,1.4442617121007797
2027-01-04,2,0.8661513729278505
2027-01-05,1,1.0618217170136988
2027-01-06,0,1.2202620172879903
2027-01-07,3,1.0460051265382821
2027-01-08,1,1.0961835659950987
2027-01-09,0,1.1719553479278897
2027-01-10,2,0.9845273038751199
2027-01-11,2,0.5761883963404786
2027-01-12,0,1.2950461994378875
2027-01-13,1,0.9803959618653233
2027-01-14,0,0.9795189921101954
2027-01-15,2,0.7856939089710285
2027-01-16,3,0.6925412753343189
2027-01-17,2,0.9343231098517739
2027-01-18,0,0.5143630997713402
2027-01-19,2,1.0842485603616727
2027-01-20,1,1.1033138788965027
2027-01-21,0,0.6129631415445557
2027-01-22,1,0.8315946456746637
2027-01-23,3,1.3706598355833113
2027-01-24,0,1.202401910536765
2027-01-25,1,0.8930591231205642
2027-01-26,1,1.2035311129446156
2027-01-27,1,0.6629852002141687
2027-01-28,1,0.7417945704847394
2027-01-29,0,1.4476874801229371
2027-01-30,3,0.5603095853817112
2027-01-31,1,0.6058185893010558
2027-02-01,1,1.235106389871381
2027-02-02,1,0.8523482076978111
2027-02-03,1,0.548821168313801
2027-02-04,2,1.2899928950102897
2027-02-05,0,1.000393118378308
2027-02-06,1,0.6804565904381877
2027-02-07,2,1.1439016788064873
2027-02-08,2,0.8685643644990391
2027-02-09,1,1.0667713907323195
2027-02-10,2,0.9567793996047003
2027-02-11,2,0.8301495421878582
2027-02-12,3,1.0672947602889749
2027-02-13,1,0.9672006225982482
2027-02-14,2,0.8999190243619273
2027-02-15,0,0.8875152570804253
2027-02-16,1,0.9570111376558053
2027-02-17,2,1.0758587111376139
2027-02-18,1,1.2982119812374
2027-02-19,0,0.9272291904426622
2027-02-20,2,1.0051042241538486
2027-02-21,2,0.756169647049179
2027-02-22,0,1.0075854212605346
2027-02-23,0,0.6381803502320322
2027-02-24,2,0.929127684216069
2027-02-25,0,1.1832822020089324
2027-02-26,1,0.6472499915247174
