date,actual,forecast
2027-01-02,2,0.093002304
2027-01-03,0,0.04514665
2027-01-04,1,0.022090495
2027-01-05,0,0.022090495
2027-01-06,1,0.033193104
2027-01-07,0,0.033193104
2027-01-08,1,0.033193104
2027-01-09,0,0.04995273
2027-01-10,0,0.04995273
2027-01-11,0,0.0431239
2027-01-12,0,0.0431239
2027-01-13,0,0.052122682
2027-01-14,0,0.052122682
2027-01-15,0,0.052122682
2027-01-16,0,0.06353272
2027-01-17,0,0.06353272
2027-01-18,0,0.06353272
2027-01-19,0,0.06353272
2027-01-20,0,0.06353272
2027-01-21,0,0.06353272
2027-01-22,0,0.06353272
2027-01-23,0,0.05904485
2027-01-24,0,0.059092354
2027-01-25,0,0.059092354
2027-01-26,0,0.059092354
2027-01-27,0,0.05720865
2027-01-28,0,0.064665005
2027-01-29,0,0.064665005
2027-01-30,0,0.05994228
2027-01-31,0,0.05687407
2027-02-01,0,0.05687407
2027-02-02,0,0.069190316
2027-02-03,0,0.069190316
2027-02-04,0,0.069190316
2027-02-05,0,0.064114414
2027-02-06,0,0.064114414
2027-02-07,0,0.064114414
2027-02-08,0,0.064114414
2027-02-09,0,0.064114414
2027-02-10,2,0.08103944
2027-02-11,1,0.08103944
2027-02-12,0,0.08103944
2027-02-13,0,0.04179178
2027-02-14,0,0.054329712
2027-02-15,0,0.054329712
2027-02-16,0,0.054329712
2027-02-17,0,0.054329712
2027-02-18,0,0.054329712
2027-02-19,1,0.0631835
2027-02-20,0,0.06997512
2027-02-21,0,0.06997512
2027-02-22,0,0.06997512
2027-02-23,0,0.06997512
2027-02-24,0,0.0776189
2027-02-25,0,0.0776189
2027-02-26,0,0.057773
2027-02-27,0,0.054944545
2027-02-28,0,0.054944545
2027-03-01,0,0.07427943
2027-03-02,0,0.07427943
2027-03-03,1,0.07427943
2027-03-04,0,0.07427943
2027-03-05,0,0.053627823
2027-03-06,0,0.053627823
2027-03-07,0,0.053627823
2027-03-08,1,0.123770855
2027-03-09,0,0.11768607
2027-03-10,0,0.11768607
2027-03-11,0,0.05337267
2027-03-12,0,0.05337267
2027-03-13,0,0.05337267
2027-03-14,0,0.05337267
2027-03-15,0,0.05337267
2027-03-16,0,0.05337267
2027-03-17,0,0.05337267
2027-03-18,0,0.07591598
2027-03-19,0,0.07591598
2027-03-20,0,0.07591598
2027-03-21,1,0.07591598
2027-03-22,0,0.065952286
2027-03-23,0,0.065952286
2027-03-24,0,0.065952286
2027-03-25,0,0.053891946
2027-03-26,0,0.053891946
2027-03-27,0,0.053891946
2027-03-28,0,0.05259333
2027-03-29,0,0.062394466
2027-03-30,0,0.043212876
2027-03-31,0,0.043212876
2027-04-01,0,0.043212876
2027-04-02,0,0.043212876
2027-04-03,0,0.043212876
2027-04-04,0,0.043212876
2027-04-05,0,0.043212876
2027-04-06,0,0.043212876
2027-04-07,0,0.043212876
2027-04-08,0,0.043212876
2027-04-09,0,0.043212876
2027-04-10,0,0.043212876
