date,actual,forecast
2027-01-02,0,0.85823506
2027-01-03,0,0.8545551
2027-01-04,1,0.985549
2027-01-05,2,0.985549
2027-01-06,1,0.9664386
2027-01-07,2,1.141323
2027-01-08,0,1.141323
2027-01-09,1,1.0694544
2027-01-10,1,1.2603511
2027-01-11,2,1.0778797
2027-01-12,1,1.0778797
2027-01-13,1,1.0778797
2027-01-14,3,0.9521224
2027-01-15,2,0.9521224
2027-01-16,0,0.9521224
2027-01-17,1,1.1162614
2027-01-18,0,1.1162614
2027-01-19,3,1.1162614
2027-01-20,0,1.0678267
2027-01-21,1,1.0106361
2027-01-22,2,1.0106361
2027-01-23,2,1.0106361
2027-01-24,1,1.1815675
2027-01-25,3,1.1815675
2027-01-26,1,1.1316704
2027-01-27,0,1.1316704
2027-01-28,2,1.1316704
2027-01-29,0,1.1316704
2027-01-30,1,1.1316704
2027-01-31,1,1.1316704
2027-02-01,2,1.1316704
2027-02-02,1,1.1316704
2027-02-03,2,1.1316704
2027-02-04,0,1.1316704
2027-02-05,0,1.1316704
2027-02-06,1,1.1335123
2027-02-07,0,1.2095891
2027-02-08,4,1.2095891
2027-02-09,2,1.2095891
2027-02-10,1,0.95371
2027-02-11,0,0.95371
2027-02-12,2,1.4843857
2027-02-13,0,1.0695848
2027-02-14,2,0.86573064
2027-02-15,1,0.86573064
2027-02-16,1,0.9419184
2027-02-17,1,1.0089782
2027-02-18,0,1.0089782
2027-02-19,1,1.0089782
2027-02-20,2,1.0089782
2027-02-21,1,1.0089782
2027-02-22,2,1.0089782
2027-02-23,1,1.0089782
2027-02-24,0,1.0075581
2027-02-25,1,1.0075581
2027-02-26,0,1.1098925
2027-02-27,1,0.9916606
2027-02-28,1,0.9916606
2027-03-01,0,0.95670915
2027-03-02,2,0.95670915
2027-03-03,0,0.71113497
2027-03-04,1,0.71113497
2027-03-05,0,0.7145589
2027-03-06,1,0.7975709
2027-03-07,0,0.7975709
2027-03-08,1,0.925154
2027-03-09,2,0.90531015
2027-03-10,1,0.90531015
2027-03-11,0,0.90531015
2027-03-12,0,0.90531015
2027-03-13,0,0.83188987
2027-03-14,1,0.83188987
2027-03-15,0,0.83188987
2027-03-16,1,0.60710984
2027-03-17,0,0.60710984
2027-03-18,1,0.6472999
2027-03-19,0,0.6472999
2027-03-20,0,0.6472999
2027-03-21,1,0.6472999
2027-03-22,1,0.69611746
2027-03-23,0,0.5375366
2027-03-24,0,0.5375366
2027-03-25,0,0.46570176
2027-03-26,1,0.46570176
2027-03-27,1,0.46570176
2027-03-28,0,0.46570176
2027-03-29,0,0.71999365
2027-03-30,1,0.57156485
2027-03-31,1,0.57156485
2027-04-01,0,0.57156485
2027-04-02,0,0.5995816
2027-04-03,2,0.5995816
2027-04-04,0,0.55692273
2027-04-05,0,0.55692273
2027-04-06,0,0.55692273
2027-04-07,1,0.55692273
2027-04-08,1,0.46929422
2027-04-09,0,0.5247942
2027-04-10,0,0.5247942
2027-04-11,0,0.5231888
2027-04-12,0,0.4413168
2027-04-13,0,0.4413168
2027-04-14,1,0.4413168
2027-04-15,1,0.4413168
2027-04-16,0,0.6162502
2027-04-17,0,0.6162502
2027-04-18,1,0.60629153
2027-04-19,1,0.68425876
2027-04-20,0,0.68425876
2027-04-21,0,0.68425876
2027-04-22,0,0.3625547
2027-04-23,0,0.3625547
2027-04-24,0,0.3625547
2027-04-25,1,0.5075228
2027-04-26,1,0.5075228
2027-04-27,0,0.5075228
2027-04-28,0,0.5075228
2027-04-29,1,0.5075228
2027-04-30,1,0.5075228
2027-05-01,0,0.5075228
2027-05-02,0,0.5027825
2027-05-03,1,0.5027825
2027-05-04,0,0.5027825
2027-05-05,0,0.5027825
2027-05-06,0,0.5027825
2027-05-07,1,0.5027825
2027-05-08,0,0.5027825
2027-05-09,1,0.5027825
2027-05-10,1,0.5027825
2027-05-11,0,0.51533604
2027-05-12,0,0.5018217
2027-05-13,0,0.5018217
2027-05-14,1,0.5018217
2027-05-15,0,0.5018217
2027-05-16,1,0.5018217
2027-05-17,0,0.5018217
2027-05-18,0,0.50765485
2027-05-19,1,0.52420557
2027-05-20,1,0.51879805
2027-05-21,2,0.51879805
2027-05-22,0,0.5115272
2027-05-23,1,0.5115272
2027-05-24,0,0.5115272
2027-05-25,0,0.5115272
2027-05-26,1,0.5115272
2027-05-27,0,0.5115272
2027-05-28,1,0.5115272
2027-05-29,0,0.5115272
2027-05-30,1,0.5115272
2027-05-31,0,0.5115272
2027-06-01,1,0.5115272
2027-06-02,0,0.5115272
2027-06-03,0,0.5115272
2027-06-04,0,0.5115272
2027-06-05,1,0.5115272
2027-06-06,1,0.5115272
2027-06-07,1,0.5115272
2027-06-08,1,0.5115272
2027-06-09,1,0.5115272
2027-06-10,0,0.5115272
2027-06-11,0,0.5115272
2027-06-12,1,0.58918583
2027-06-13,1,0.58918583
2027-06-14,1,0.58918583
2027-06-15,0,0.56975126
2027-06-16,0,0.5299701
2027-06-17,1,0.5299701
2027-06-18,1,0.5299701
2027-06-19,0,0.66614294
2027-06-20,0,0.66614294
2027-06-21,0,0.66614294
2027-06-22,0,0.66614294
2027-06-23,0,0.66614294
2027-06-24,0,0.66614294
2027-06-25,0,0.66614294
2027-06-26,1,0.66614294
2027-06-27,1,0.66614294
2027-06-28,2,0.66614294
2027-06-29,3,0.6606562
2027-06-30,1,0.6606562
2027-07-01,1,0.67322904
2027-07-02,0,0.66322905
2027-07-03,0,0.6674364
2027-07-04,1,0.6674364
2027-07-05,1,0.6674364
2027-07-06,1,0.6674364
2027-07-07,0,0.6674364
2027-07-08,1,0.6698861
2027-07-09,0,0.6698861
2027-07-10,0,0.6698861
2027-07-11,2,0.6698861
2027-07-12,0,0.6698861
