date,actual,forecast
2027-01-02,0,0.045463383
2027-01-03,0,0.029944202
2027-01-04,0,0.006888041
2027-01-05,0,0.006888041
2027-01-06,0,0.017990636
2027-01-07,0,0.017990636
2027-01-08,0,0.017990636
2027-01-09,0,0.043677393
2027-01-10,0,0.035735134
2027-01-11,0,0.029160146
2027-01-12,0,0.029160146
2027-01-13,0,0.037905063
2027-01-14,0,0.037905063
2027-01-15,1,0.037905063
2027-01-16,0,0.04931509
2027-01-17,0,0.09799115
2027-01-18,0,0.09799115
2027-01-19,0,0.04854219
2027-01-20,0,0.04854219
2027-01-21,0,0.047189727
2027-01-22,0,0.047189727
2027-01-23,0,0.042701896
2027-01-24,0,0.042749386
2027-01-25,0,0.042749386
2027-01-26,0,0.042749386
2027-01-27,0,0.040865682
2027-01-28,0,0.04832203
2027-01-29,0,0.04832203
2027-01-30,0,0.043599308
2027-01-31,0,0.043248437
2027-02-01,0,0.043248437
2027-02-02,0,0.05313741
2027-02-03,0,0.05795899
2027-02-04,0,0.05795899
2027-02-05,1,0.046459902
2027-02-06,0,0.046459902
2027-02-07,0,0.046459902
2027-02-08,0,0.046459902
2027-02-09,0,0.046459902
2027-02-10,0,0.062047668
2027-02-11,0,0.062047668
2027-02-12,0,0.062047668
2027-02-13,0,0.027050735
2027-02-14,0,0.039588667
2027-02-15,0,0.039588667
2027-02-16,0,0.039588667
2027-02-17,0,0.039588667
2027-02-18,0,0.039588667
2027-02-19,0,0.06826267
2027-02-20,0,0.15420489
2027-02-21,0,0.15420489
2027-02-22,0,0.059013404
2027-02-23,0,0.05847185
2027-02-24,0,0.05847185
2027-02-25,0,0.05847185
2027-02-26,0,0.041515578
2027-02-27,0,0.03868713
2027-02-28,0,0.03868713
2027-03-01,0,0.04675534
2027-03-02,0,0.04675534
2027-03-03,0,0.04675534
2027-03-04,0,0.04675534
2027-03-05,0,0.038764052
2027-03-06,0,0.038764052
2027-03-07,0,0.038764052
2027-03-08,0,0.06941068
2027-03-09,0,0.06332583
2027-03-10,0,0.06332583
2027-03-11,1,0.046488166
2027-03-12,0,0.046488166
2027-03-13,0,0.059009466
2027-03-14,0,0.059009466
2027-03-15,0,0.059009466
2027-03-16,0,0.059009466
2027-03-17,0,0.059009466
2027-03-18,0,0.059009466
2027-03-19,0,0.059009466
2027-03-20,0,0.059009466
2027-03-21,0,0.059009466
2027-03-22,0,0.059009466
2027-03-23,0,0.059009466
2027-03-24,0,0.059009466
2027-03-25,0,0.04914114
2027-03-26,0,0.04914114
2027-03-27,1,0.04914114
2027-03-28,0,0.04914114
2027-03-29,0,0.058942277
2027-03-30,0,0.03976069
2027-03-31,0,0.03976069
2027-04-01,0,0.03976069
2027-04-02,0,0.03976069
2027-04-03,0,0.03976069
2027-04-04,0,0.03976069
2027-04-05,0,0.03976069
2027-04-06,0,0.03976069
2027-04-07,0,0.03976069
2027-04-08,0,0.03976069
2027-04-09,0,0.03976069
2027-04-10,0,0.03976069
2027-04-11,0,0.03976069
2027-04-12,0,0.03976069
2027-04-13,0,0.03976069
2027-04-14,0,0.03976069
2027-04-15,0,0.03976069
2027-04-16,0,0.041655745
